New Moon,First Quarter,Full Moon,Third Quarter
1929-08-05T00:00:00,1929-08-12T00:00:00,1929-08-20T00:00:00,1929-08-27T00:00:00
1929-09-03T00:00:00,1929-09-10T00:00:00,1929-09-18T00:00:00,1929-09-25T00:00:00
1929-10-02T00:00:00,1929-10-10T00:00:00,1929-10-18T00:00:00,1929-10-25T00:00:00
1929-11-01T00:00:00,1929-11-09T00:00:00,1929-11-16T00:00:00,1929-11-23T00:00:00
1929-12-01T00:00:00,1929-12-09T00:00:00,1929-12-16T00:00:00,1929-12-22T00:00:00
1929-12-30T00:00:00,None,None,None
None,1930-01-08T00:00:00,1930-01-14T00:00:00,1930-01-21T00:00:00
1930-01-29T00:00:00,1930-02-06T00:00:00,1930-02-13T00:00:00,1930-02-20T00:00:00
1930-02-28T00:00:00,1930-03-08T00:00:00,1930-03-14T00:00:00,1930-03-22T00:00:00
1930-03-30T00:00:00,1930-04-06T00:00:00,1930-04-13T00:00:00,1930-04-20T00:00:00
1930-04-28T00:00:00,1930-05-05T00:00:00,1930-05-12T00:00:00,1930-05-20T00:00:00
1930-05-28T00:00:00,1930-06-03T00:00:00,1930-06-11T00:00:00,1930-06-19T00:00:00
1930-06-26T00:00:00,1930-07-03T00:00:00,1930-07-10T00:00:00,1930-07-18T00:00:00
1930-07-25T00:00:00,1930-08-01T00:00:00,1930-08-09T00:00:00,1930-08-17T00:00:00
1930-08-24T00:00:00,1930-08-30T00:00:00,1930-09-07T00:00:00,1930-09-15T00:00:00
1930-09-22T00:00:00,1930-09-29T00:00:00,1930-10-07T00:00:00,1930-10-15T00:00:00
1930-10-21T00:00:00,1930-10-29T00:00:00,1930-11-06T00:00:00,1930-11-13T00:00:00
1930-11-20T00:00:00,1930-11-28T00:00:00,1930-12-05T00:00:00,1930-12-12T00:00:00
1930-12-19T00:00:00,1930-12-28T00:00:00,None,None
None,None,1931-01-04T00:00:00,1931-01-11T00:00:00
1931-01-18T00:00:00,1931-01-26T00:00:00,1931-02-02T00:00:00,1931-02-09T00:00:00
1931-02-17T00:00:00,1931-02-25T00:00:00,1931-03-04T00:00:00,1931-03-11T00:00:00
1931-03-19T00:00:00,1931-03-27T00:00:00,1931-04-02T00:00:00,1931-04-09T00:00:00
1931-04-17T00:00:00,1931-04-25T00:00:00,1931-05-02T00:00:00,1931-05-09T00:00:00
1931-05-17T00:00:00,1931-05-24T00:00:00,1931-05-31T00:00:00,1931-06-08T00:00:00
1931-06-16T00:00:00,1931-06-22T00:00:00,1931-06-29T00:00:00,1931-07-07T00:00:00
1931-07-15T00:00:00,1931-07-22T00:00:00,1931-07-29T00:00:00,1931-08-06T00:00:00
1931-08-13T00:00:00,1931-08-20T00:00:00,1931-08-28T00:00:00,1931-09-05T00:00:00
1931-09-12T00:00:00,1931-09-18T00:00:00,1931-09-26T00:00:00,1931-10-04T00:00:00
1931-10-11T00:00:00,1931-10-18T00:00:00,1931-10-26T00:00:00,1931-11-03T00:00:00
1931-11-09T00:00:00,1931-11-17T00:00:00,1931-11-25T00:00:00,1931-12-02T00:00:00
1931-12-09T00:00:00,1931-12-16T00:00:00,1931-12-24T00:00:00,1931-12-31T00:00:00
1932-01-07T00:00:00,1932-01-15T00:00:00,1932-01-23T00:00:00,1932-01-30T00:00:00
1932-02-06T00:00:00,1932-02-14T00:00:00,1932-02-22T00:00:00,1932-02-28T00:00:00
1932-03-07T00:00:00,1932-03-15T00:00:00,1932-03-22T00:00:00,1932-03-29T00:00:00
1932-04-05T00:00:00,1932-04-14T00:00:00,1932-04-20T00:00:00,1932-04-27T00:00:00
1932-05-05T00:00:00,1932-05-13T00:00:00,1932-05-20T00:00:00,1932-05-27T00:00:00
1932-06-04T00:00:00,1932-06-11T00:00:00,1932-06-18T00:00:00,1932-06-25T00:00:00
1932-07-03T00:00:00,1932-07-11T00:00:00,1932-07-17T00:00:00,1932-07-25T00:00:00
1932-08-02T00:00:00,1932-08-09T00:00:00,1932-08-16T00:00:00,1932-08-24T00:00:00
1932-08-31T00:00:00,1932-09-07T00:00:00,1932-09-14T00:00:00,1932-09-22T00:00:00
1932-09-30T00:00:00,1932-10-06T00:00:00,1932-10-14T00:00:00,1932-10-22T00:00:00
1932-10-29T00:00:00,1932-11-05T00:00:00,1932-11-13T00:00:00,1932-11-21T00:00:00
1932-11-27T00:00:00,1932-12-04T00:00:00,1932-12-13T00:00:00,1932-12-20T00:00:00
1932-12-27T00:00:00,None,None,None
None,1933-01-03T00:00:00,1933-01-11T00:00:00,1933-01-19T00:00:00
1933-01-25T00:00:00,1933-02-02T00:00:00,1933-02-10T00:00:00,1933-02-17T00:00:00
1933-02-24T00:00:00,1933-03-04T00:00:00,1933-03-12T00:00:00,1933-03-18T00:00:00
1933-03-26T00:00:00,1933-04-03T00:00:00,1933-04-10T00:00:00,1933-04-17T00:00:00
1933-04-24T00:00:00,1933-05-02T00:00:00,1933-05-09T00:00:00,1933-05-16T00:00:00
1933-05-24T00:00:00,1933-06-01T00:00:00,1933-06-08T00:00:00,1933-06-14T00:00:00
1933-06-22T00:00:00,1933-06-30T00:00:00,1933-07-07T00:00:00,1933-07-14T00:00:00
1933-07-22T00:00:00,1933-07-30T00:00:00,1933-08-05T00:00:00,1933-08-13T00:00:00
1933-08-21T00:00:00,1933-08-28T00:00:00,1933-09-04T00:00:00,1933-09-11T00:00:00
1933-09-19T00:00:00,1933-09-26T00:00:00,1933-10-03T00:00:00,1933-10-11T00:00:00
1933-10-19T00:00:00,1933-10-25T00:00:00,1933-11-02T00:00:00,1933-11-10T00:00:00
1933-11-17T00:00:00,1933-11-24T00:00:00,1933-12-01T00:00:00,1933-12-10T00:00:00
1933-12-16T00:00:00,1933-12-23T00:00:00,1933-12-31T00:00:00,None
None,None,None,1934-01-08T00:00:00
1934-01-15T00:00:00,1934-01-22T00:00:00,1934-01-30T00:00:00,1934-02-07T00:00:00
1934-02-13T00:00:00,1934-02-21T00:00:00,1934-03-01T00:00:00,1934-03-08T00:00:00
1934-03-15T00:00:00,1934-03-22T00:00:00,1934-03-30T00:00:00,1934-04-06T00:00:00
1934-04-13T00:00:00,1934-04-21T00:00:00,1934-04-29T00:00:00,1934-05-06T00:00:00
1934-05-13T00:00:00,1934-05-21T00:00:00,1934-05-28T00:00:00,1934-06-04T00:00:00
1934-06-11T00:00:00,1934-06-20T00:00:00,1934-06-27T00:00:00,1934-07-03T00:00:00
1934-07-11T00:00:00,1934-07-19T00:00:00,1934-07-26T00:00:00,1934-08-02T00:00:00
1934-08-10T00:00:00,1934-08-18T00:00:00,1934-08-24T00:00:00,1934-08-31T00:00:00
1934-09-08T00:00:00,1934-09-16T00:00:00,1934-09-23T00:00:00,1934-09-30T00:00:00
1934-10-08T00:00:00,1934-10-15T00:00:00,1934-10-22T00:00:00,1934-10-30T00:00:00
1934-11-07T00:00:00,1934-11-13T00:00:00,1934-11-21T00:00:00,1934-11-29T00:00:00
1934-12-06T00:00:00,1934-12-13T00:00:00,1934-12-20T00:00:00,1934-12-28T00:00:00
1935-01-05T00:00:00,1935-01-11T00:00:00,1935-01-19T00:00:00,1935-01-27T00:00:00
1935-02-03T00:00:00,1935-02-10T00:00:00,1935-02-18T00:00:00,1935-02-26T00:00:00
1935-03-04T00:00:00,1935-03-11T00:00:00,1935-03-20T00:00:00,1935-03-27T00:00:00
1935-04-03T00:00:00,1935-04-10T00:00:00,1935-04-18T00:00:00,1935-04-26T00:00:00
1935-05-02T00:00:00,1935-05-10T00:00:00,1935-05-18T00:00:00,1935-05-25T00:00:00
1935-06-01T00:00:00,1935-06-09T00:00:00,1935-06-16T00:00:00,1935-06-23T00:00:00
1935-06-30T00:00:00,1935-07-08T00:00:00,1935-07-16T00:00:00,1935-07-22T00:00:00
1935-07-30T00:00:00,1935-08-07T00:00:00,1935-08-14T00:00:00,1935-08-21T00:00:00
1935-08-28T00:00:00,1935-09-05T00:00:00,1935-09-12T00:00:00,1935-09-19T00:00:00
1935-09-27T00:00:00,1935-10-05T00:00:00,1935-10-12T00:00:00,1935-10-19T00:00:00
1935-10-27T00:00:00,1935-11-03T00:00:00,1935-11-10T00:00:00,1935-11-17T00:00:00
1935-11-25T00:00:00,1935-12-03T00:00:00,1935-12-10T00:00:00,1935-12-17T00:00:00
1935-12-25T00:00:00,None,None,None
None,1936-01-01T00:00:00,1936-01-08T00:00:00,1936-01-16T00:00:00
1936-01-24T00:00:00,1936-01-30T00:00:00,1936-02-07T00:00:00,1936-02-15T00:00:00
1936-02-22T00:00:00,1936-02-29T00:00:00,1936-03-08T00:00:00,1936-03-16T00:00:00
1936-03-23T00:00:00,1936-03-29T00:00:00,1936-04-06T00:00:00,1936-04-14T00:00:00
1936-04-21T00:00:00,1936-04-28T00:00:00,1936-05-06T00:00:00,1936-05-14T00:00:00
1936-05-20T00:00:00,1936-05-27T00:00:00,1936-06-05T00:00:00,1936-06-12T00:00:00
1936-06-19T00:00:00,1936-06-26T00:00:00,1936-07-04T00:00:00,1936-07-11T00:00:00
1936-07-18T00:00:00,1936-07-26T00:00:00,1936-08-03T00:00:00,1936-08-09T00:00:00
1936-08-17T00:00:00,1936-08-25T00:00:00,1936-09-01T00:00:00,1936-09-08T00:00:00
1936-09-15T00:00:00,1936-09-23T00:00:00,1936-09-30T00:00:00,1936-10-07T00:00:00
1936-10-15T00:00:00,1936-10-23T00:00:00,1936-10-30T00:00:00,1936-11-05T00:00:00
1936-11-14T00:00:00,1936-11-21T00:00:00,1936-11-28T00:00:00,1936-12-05T00:00:00
1936-12-13T00:00:00,1936-12-21T00:00:00,1936-12-28T00:00:00,None
None,None,None,1937-01-04T00:00:00
1937-01-12T00:00:00,1937-01-19T00:00:00,1937-01-26T00:00:00,1937-02-03T00:00:00
1937-02-11T00:00:00,1937-02-18T00:00:00,1937-02-25T00:00:00,1937-03-05T00:00:00
1937-03-12T00:00:00,1937-03-19T00:00:00,1937-03-26T00:00:00,1937-04-04T00:00:00
1937-04-11T00:00:00,1937-04-17T00:00:00,1937-04-25T00:00:00,1937-05-03T00:00:00
1937-05-10T00:00:00,1937-05-17T00:00:00,1937-05-25T00:00:00,1937-06-02T00:00:00
1937-06-08T00:00:00,1937-06-15T00:00:00,1937-06-23T00:00:00,1937-07-01T00:00:00
1937-07-08T00:00:00,1937-07-15T00:00:00,1937-07-23T00:00:00,1937-07-30T00:00:00
1937-08-06T00:00:00,1937-08-13T00:00:00,1937-08-21T00:00:00,1937-08-28T00:00:00
1937-09-04T00:00:00,1937-09-12T00:00:00,1937-09-20T00:00:00,1937-09-27T00:00:00
1937-10-04T00:00:00,1937-10-12T00:00:00,1937-10-19T00:00:00,1937-10-26T00:00:00
1937-11-03T00:00:00,1937-11-11T00:00:00,1937-11-18T00:00:00,1937-11-24T00:00:00
1937-12-02T00:00:00,1937-12-10T00:00:00,1937-12-17T00:00:00,1937-12-24T00:00:00
1938-01-01T00:00:00,1938-01-09T00:00:00,1938-01-16T00:00:00,1938-01-23T00:00:00
1938-01-31T00:00:00,1938-02-07T00:00:00,1938-02-14T00:00:00,1938-02-22T00:00:00
1938-03-02T00:00:00,1938-03-09T00:00:00,1938-03-16T00:00:00,1938-03-23T00:00:00
1938-03-31T00:00:00,1938-04-07T00:00:00,1938-04-14T00:00:00,1938-04-22T00:00:00
1938-04-30T00:00:00,1938-05-06T00:00:00,1938-05-14T00:00:00,1938-05-22T00:00:00
1938-05-29T00:00:00,1938-06-05T00:00:00,1938-06-12T00:00:00,1938-06-20T00:00:00
1938-06-27T00:00:00,1938-07-04T00:00:00,1938-07-12T00:00:00,1938-07-20T00:00:00
1938-07-27T00:00:00,1938-08-02T00:00:00,1938-08-11T00:00:00,1938-08-18T00:00:00
1938-08-25T00:00:00,1938-09-01T00:00:00,1938-09-09T00:00:00,1938-09-17T00:00:00
1938-09-23T00:00:00,1938-10-01T00:00:00,1938-10-09T00:00:00,1938-10-16T00:00:00
1938-10-23T00:00:00,1938-10-31T00:00:00,1938-11-07T00:00:00,1938-11-14T00:00:00
1938-11-21T00:00:00,1938-11-30T00:00:00,1938-12-07T00:00:00,1938-12-13T00:00:00
1938-12-21T00:00:00,1938-12-29T00:00:00,None,None
None,None,1939-01-05T00:00:00,1939-01-12T00:00:00
1939-01-20T00:00:00,1939-01-28T00:00:00,1939-02-04T00:00:00,1939-02-11T00:00:00
1939-02-19T00:00:00,1939-02-27T00:00:00,1939-03-05T00:00:00,1939-03-12T00:00:00
1939-03-20T00:00:00,1939-03-28T00:00:00,1939-04-04T00:00:00,1939-04-11T00:00:00
1939-04-19T00:00:00,1939-04-26T00:00:00,1939-05-03T00:00:00,1939-05-11T00:00:00
1939-05-19T00:00:00,1939-05-25T00:00:00,1939-06-02T00:00:00,1939-06-10T00:00:00
1939-06-17T00:00:00,1939-06-24T00:00:00,1939-07-01T00:00:00,1939-07-09T00:00:00
1939-07-16T00:00:00,1939-07-23T00:00:00,1939-07-31T00:00:00,1939-08-08T00:00:00
1939-08-15T00:00:00,1939-08-21T00:00:00,1939-08-29T00:00:00,1939-09-06T00:00:00
1939-09-13T00:00:00,1939-09-20T00:00:00,1939-09-28T00:00:00,1939-10-06T00:00:00
1939-10-12T00:00:00,1939-10-20T00:00:00,1939-10-28T00:00:00,1939-11-04T00:00:00
1939-11-11T00:00:00,1939-11-18T00:00:00,1939-11-26T00:00:00,1939-12-03T00:00:00
1939-12-10T00:00:00,1939-12-18T00:00:00,1939-12-26T00:00:00,None
None,None,None,1940-01-02T00:00:00
1940-01-09T00:00:00,1940-01-17T00:00:00,1940-01-24T00:00:00,1940-01-31T00:00:00
1940-02-08T00:00:00,1940-02-16T00:00:00,1940-02-23T00:00:00,1940-02-29T00:00:00
1940-03-08T00:00:00,1940-03-17T00:00:00,1940-03-23T00:00:00,1940-03-30T00:00:00
1940-04-07T00:00:00,1940-04-15T00:00:00,1940-04-22T00:00:00,1940-04-29T00:00:00
1940-05-07T00:00:00,1940-05-14T00:00:00,1940-05-21T00:00:00,1940-05-28T00:00:00
1940-06-05T00:00:00,1940-06-12T00:00:00,1940-06-19T00:00:00,1940-06-27T00:00:00
1940-07-05T00:00:00,1940-07-12T00:00:00,1940-07-19T00:00:00,1940-07-27T00:00:00
1940-08-03T00:00:00,1940-08-10T00:00:00,1940-08-17T00:00:00,1940-08-26T00:00:00
1940-09-02T00:00:00,1940-09-08T00:00:00,1940-09-16T00:00:00,1940-09-24T00:00:00
1940-10-01T00:00:00,1940-10-08T00:00:00,1940-10-16T00:00:00,1940-10-24T00:00:00
1940-10-30T00:00:00,1940-11-06T00:00:00,1940-11-14T00:00:00,1940-11-22T00:00:00
1940-11-29T00:00:00,1940-12-06T00:00:00,1940-12-14T00:00:00,1940-12-21T00:00:00
1940-12-28T00:00:00,None,None,None
None,1941-01-05T00:00:00,1941-01-13T00:00:00,1941-01-20T00:00:00
1941-01-27T00:00:00,1941-02-04T00:00:00,1941-02-11T00:00:00,1941-02-18T00:00:00
1941-02-26T00:00:00,1941-03-06T00:00:00,1941-03-13T00:00:00,1941-03-19T00:00:00
1941-03-27T00:00:00,1941-04-04T00:00:00,1941-04-11T00:00:00,1941-04-18T00:00:00
1941-04-26T00:00:00,1941-05-04T00:00:00,1941-05-11T00:00:00,1941-05-17T00:00:00
1941-05-26T00:00:00,1941-06-02T00:00:00,1941-06-09T00:00:00,1941-06-16T00:00:00
1941-06-24T00:00:00,1941-07-02T00:00:00,1941-07-08T00:00:00,1941-07-16T00:00:00
1941-07-24T00:00:00,1941-07-31T00:00:00,1941-08-07T00:00:00,1941-08-14T00:00:00
1941-08-22T00:00:00,1941-08-29T00:00:00,1941-09-05T00:00:00,1941-09-13T00:00:00
1941-09-21T00:00:00,1941-09-27T00:00:00,1941-10-05T00:00:00,1941-10-13T00:00:00
1941-10-20T00:00:00,1941-10-27T00:00:00,1941-11-03T00:00:00,1941-11-12T00:00:00
1941-11-18T00:00:00,1941-11-25T00:00:00,1941-12-03T00:00:00,1941-12-11T00:00:00
1941-12-18T00:00:00,1941-12-25T00:00:00,None,None
None,None,1942-01-02T00:00:00,1942-01-10T00:00:00
1942-01-16T00:00:00,1942-01-24T00:00:00,1942-02-01T00:00:00,1942-02-08T00:00:00
1942-02-15T00:00:00,1942-02-23T00:00:00,1942-03-02T00:00:00,1942-03-09T00:00:00
1942-03-16T00:00:00,1942-03-24T00:00:00,1942-04-01T00:00:00,1942-04-08T00:00:00
1942-04-15T00:00:00,1942-04-23T00:00:00,1942-04-30T00:00:00,1942-05-07T00:00:00
1942-05-15T00:00:00,1942-05-23T00:00:00,1942-05-30T00:00:00,1942-06-05T00:00:00
1942-06-13T00:00:00,1942-06-21T00:00:00,1942-06-28T00:00:00,1942-07-05T00:00:00
1942-07-13T00:00:00,1942-07-21T00:00:00,1942-07-27T00:00:00,1942-08-03T00:00:00
1942-08-11T00:00:00,1942-08-19T00:00:00,1942-08-26T00:00:00,1942-09-02T00:00:00
1942-09-10T00:00:00,1942-09-17T00:00:00,1942-09-24T00:00:00,1942-10-02T00:00:00
1942-10-10T00:00:00,1942-10-16T00:00:00,1942-10-24T00:00:00,1942-11-01T00:00:00
1942-11-08T00:00:00,1942-11-15T00:00:00,1942-11-22T00:00:00,1942-11-30T00:00:00
1942-12-07T00:00:00,1942-12-14T00:00:00,1942-12-22T00:00:00,1942-12-30T00:00:00
1943-01-06T00:00:00,1943-01-13T00:00:00,1943-01-21T00:00:00,1943-01-29T00:00:00
1943-02-04T00:00:00,1943-02-11T00:00:00,1943-02-20T00:00:00,1943-02-27T00:00:00
1943-03-06T00:00:00,1943-03-13T00:00:00,1943-03-21T00:00:00,1943-03-28T00:00:00
1943-04-04T00:00:00,1943-04-12T00:00:00,1943-04-20T00:00:00,1943-04-27T00:00:00
1943-05-04T00:00:00,1943-05-12T00:00:00,1943-05-19T00:00:00,1943-05-26T00:00:00
1943-06-02T00:00:00,1943-06-10T00:00:00,1943-06-18T00:00:00,1943-06-24T00:00:00
1943-07-02T00:00:00,1943-07-10T00:00:00,1943-07-17T00:00:00,1943-07-24T00:00:00
1943-08-01T00:00:00,1943-08-09T00:00:00,1943-08-15T00:00:00,1943-08-22T00:00:00
1943-08-30T00:00:00,1943-09-07T00:00:00,1943-09-14T00:00:00,1943-09-21T00:00:00
1943-09-29T00:00:00,1943-10-06T00:00:00,1943-10-13T00:00:00,1943-10-20T00:00:00
1943-10-28T00:00:00,1943-11-05T00:00:00,1943-11-11T00:00:00,1943-11-19T00:00:00
1943-11-27T00:00:00,1943-12-04T00:00:00,1943-12-11T00:00:00,1943-12-19T00:00:00
1943-12-27T00:00:00,None,None,None
None,1944-01-02T00:00:00,1944-01-10T00:00:00,1944-01-18T00:00:00
1944-01-25T00:00:00,1944-02-01T00:00:00,1944-02-09T00:00:00,1944-02-17T00:00:00
1944-02-23T00:00:00,1944-03-01T00:00:00,1944-03-09T00:00:00,1944-03-17T00:00:00
1944-03-24T00:00:00,1944-03-31T00:00:00,1944-04-08T00:00:00,1944-04-16T00:00:00
1944-04-22T00:00:00,1944-04-30T00:00:00,1944-05-08T00:00:00,1944-05-15T00:00:00
1944-05-22T00:00:00,1944-05-29T00:00:00,1944-06-06T00:00:00,1944-06-13T00:00:00
1944-06-20T00:00:00,1944-06-28T00:00:00,1944-07-06T00:00:00,1944-07-12T00:00:00
1944-07-20T00:00:00,1944-07-28T00:00:00,1944-08-04T00:00:00,1944-08-10T00:00:00
1944-08-18T00:00:00,1944-08-26T00:00:00,1944-09-02T00:00:00,1944-09-09T00:00:00
1944-09-17T00:00:00,1944-09-25T00:00:00,1944-10-02T00:00:00,1944-10-08T00:00:00
1944-10-17T00:00:00,1944-10-24T00:00:00,1944-10-31T00:00:00,1944-11-07T00:00:00
1944-11-15T00:00:00,1944-11-23T00:00:00,1944-11-29T00:00:00,1944-12-07T00:00:00
1944-12-15T00:00:00,1944-12-22T00:00:00,1944-12-29T00:00:00,None
None,None,None,1945-01-06T00:00:00
1945-01-14T00:00:00,1945-01-20T00:00:00,1945-01-28T00:00:00,1945-02-05T00:00:00
1945-02-12T00:00:00,1945-02-19T00:00:00,1945-02-26T00:00:00,1945-03-07T00:00:00
1945-03-14T00:00:00,1945-03-20T00:00:00,1945-03-28T00:00:00,1945-04-05T00:00:00
1945-04-12T00:00:00,1945-04-19T00:00:00,1945-04-27T00:00:00,1945-05-05T00:00:00
1945-05-11T00:00:00,1945-05-18T00:00:00,1945-05-26T00:00:00,1945-06-03T00:00:00
1945-06-10T00:00:00,1945-06-17T00:00:00,1945-06-25T00:00:00,1945-07-02T00:00:00
1945-07-09T00:00:00,1945-07-17T00:00:00,1945-07-24T00:00:00,1945-07-31T00:00:00
1945-08-07T00:00:00,1945-08-15T00:00:00,1945-08-23T00:00:00,1945-08-30T00:00:00
1945-09-06T00:00:00,1945-09-14T00:00:00,1945-09-21T00:00:00,1945-09-28T00:00:00
1945-10-06T00:00:00,1945-10-14T00:00:00,1945-10-21T00:00:00,1945-10-27T00:00:00
1945-11-04T00:00:00,1945-11-12T00:00:00,1945-11-19T00:00:00,1945-11-26T00:00:00
1945-12-04T00:00:00,1945-12-12T00:00:00,1945-12-18T00:00:00,1945-12-26T00:00:00
1946-01-03T00:00:00,1946-01-10T00:00:00,1946-01-17T00:00:00,1946-01-25T00:00:00
1946-02-02T00:00:00,1946-02-09T00:00:00,1946-02-16T00:00:00,1946-02-23T00:00:00
1946-03-03T00:00:00,1946-03-10T00:00:00,1946-03-17T00:00:00,1946-03-25T00:00:00
1946-04-02T00:00:00,1946-04-08T00:00:00,1946-04-16T00:00:00,1946-04-24T00:00:00
1946-05-01T00:00:00,1946-05-08T00:00:00,1946-05-15T00:00:00,1946-05-24T00:00:00
1946-05-30T00:00:00,1946-06-06T00:00:00,1946-06-14T00:00:00,1946-06-22T00:00:00
1946-06-29T00:00:00,1946-07-06T00:00:00,1946-07-14T00:00:00,1946-07-21T00:00:00
1946-07-28T00:00:00,1946-08-04T00:00:00,1946-08-12T00:00:00,1946-08-19T00:00:00
1946-08-26T00:00:00,1946-09-03T00:00:00,1946-09-11T00:00:00,1946-09-18T00:00:00
1946-09-25T00:00:00,1946-10-03T00:00:00,1946-10-10T00:00:00,1946-10-17T00:00:00
1946-10-24T00:00:00,1946-11-02T00:00:00,1946-11-09T00:00:00,1946-11-15T00:00:00
1946-11-23T00:00:00,1946-12-01T00:00:00,1946-12-08T00:00:00,1946-12-15T00:00:00
1946-12-23T00:00:00,1946-12-31T00:00:00,None,None
None,None,1947-01-07T00:00:00,1947-01-13T00:00:00
1947-01-22T00:00:00,1947-01-29T00:00:00,1947-02-05T00:00:00,1947-02-12T00:00:00
1947-02-20T00:00:00,1947-02-28T00:00:00,1947-03-07T00:00:00,1947-03-14T00:00:00
1947-03-22T00:00:00,1947-03-29T00:00:00,1947-04-05T00:00:00,1947-04-13T00:00:00
1947-04-21T00:00:00,1947-04-27T00:00:00,1947-05-05T00:00:00,1947-05-13T00:00:00
1947-05-20T00:00:00,1947-05-27T00:00:00,1947-06-03T00:00:00,1947-06-11T00:00:00
1947-06-18T00:00:00,1947-06-25T00:00:00,1947-07-03T00:00:00,1947-07-11T00:00:00
1947-07-18T00:00:00,1947-07-24T00:00:00,1947-08-01T00:00:00,1947-08-09T00:00:00
1947-08-16T00:00:00,1947-08-23T00:00:00,1947-08-31T00:00:00,1947-09-08T00:00:00
1947-09-14T00:00:00,1947-09-22T00:00:00,1947-09-30T00:00:00,1947-10-07T00:00:00
1947-10-14T00:00:00,1947-10-21T00:00:00,1947-10-29T00:00:00,1947-11-05T00:00:00
1947-11-12T00:00:00,1947-11-20T00:00:00,1947-11-28T00:00:00,1947-12-04T00:00:00
1947-12-12T00:00:00,1947-12-20T00:00:00,1947-12-27T00:00:00,None
None,None,None,1948-01-03T00:00:00
1948-01-11T00:00:00,1948-01-19T00:00:00,1948-01-26T00:00:00,1948-02-01T00:00:00
1948-02-10T00:00:00,1948-02-17T00:00:00,1948-02-24T00:00:00,1948-03-02T00:00:00
1948-03-10T00:00:00,1948-03-18T00:00:00,1948-03-25T00:00:00,1948-04-01T00:00:00
1948-04-09T00:00:00,1948-04-16T00:00:00,1948-04-23T00:00:00,1948-05-01T00:00:00
1948-05-08T00:00:00,1948-05-15T00:00:00,1948-05-22T00:00:00,1948-05-30T00:00:00
1948-06-07T00:00:00,1948-06-14T00:00:00,1948-06-21T00:00:00,1948-06-29T00:00:00
1948-07-06T00:00:00,1948-07-13T00:00:00,1948-07-20T00:00:00,1948-07-29T00:00:00
1948-08-05T00:00:00,1948-08-11T00:00:00,1948-08-19T00:00:00,1948-08-27T00:00:00
1948-09-03T00:00:00,1948-09-10T00:00:00,1948-09-18T00:00:00,1948-09-26T00:00:00
1948-10-02T00:00:00,1948-10-09T00:00:00,1948-10-17T00:00:00,1948-10-25T00:00:00
1948-11-01T00:00:00,1948-11-08T00:00:00,1948-11-16T00:00:00,1948-11-23T00:00:00
1948-11-30T00:00:00,1948-12-08T00:00:00,1948-12-16T00:00:00,1948-12-23T00:00:00
1948-12-30T00:00:00,None,None,None
None,1949-01-07T00:00:00,1949-01-14T00:00:00,1949-01-21T00:00:00
1949-01-28T00:00:00,1949-02-06T00:00:00,1949-02-13T00:00:00,1949-02-19T00:00:00
1949-02-27T00:00:00,1949-03-07T00:00:00,1949-03-14T00:00:00,1949-03-21T00:00:00
1949-03-29T00:00:00,1949-04-06T00:00:00,1949-04-13T00:00:00,1949-04-20T00:00:00
1949-04-28T00:00:00,1949-05-05T00:00:00,1949-05-12T00:00:00,1949-05-19T00:00:00
1949-05-27T00:00:00,1949-06-04T00:00:00,1949-06-10T00:00:00,1949-06-18T00:00:00
1949-06-26T00:00:00,1949-07-03T00:00:00,1949-07-10T00:00:00,1949-07-18T00:00:00
1949-07-25T00:00:00,1949-08-01T00:00:00,1949-08-08T00:00:00,1949-08-16T00:00:00
1949-08-24T00:00:00,1949-08-30T00:00:00,1949-09-07T00:00:00,1949-09-15T00:00:00
1949-09-22T00:00:00,1949-09-29T00:00:00,1949-10-06T00:00:00,1949-10-15T00:00:00
1949-10-21T00:00:00,1949-10-28T00:00:00,1949-11-05T00:00:00,1949-11-13T00:00:00
1949-11-20T00:00:00,1949-11-27T00:00:00,1949-12-05T00:00:00,1949-12-12T00:00:00
1949-12-19T00:00:00,1949-12-27T00:00:00,None,None
None,None,1950-01-04T00:00:00,1950-01-11T00:00:00
1950-01-18T00:00:00,1950-01-26T00:00:00,1950-02-02T00:00:00,1950-02-09T00:00:00
1950-02-16T00:00:00,1950-02-24T00:00:00,1950-03-04T00:00:00,1950-03-11T00:00:00
1950-03-18T00:00:00,1950-03-26T00:00:00,1950-04-02T00:00:00,1950-04-09T00:00:00
1950-04-17T00:00:00,1950-04-25T00:00:00,1950-05-02T00:00:00,1950-05-08T00:00:00
1950-05-16T00:00:00,1950-05-24T00:00:00,1950-05-31T00:00:00,1950-06-07T00:00:00
1950-06-15T00:00:00,1950-06-23T00:00:00,1950-06-29T00:00:00,1950-07-06T00:00:00
1950-07-15T00:00:00,1950-07-22T00:00:00,1950-07-29T00:00:00,1950-08-05T00:00:00
1950-08-13T00:00:00,1950-08-20T00:00:00,1950-08-27T00:00:00,1950-09-04T00:00:00
1950-09-12T00:00:00,1950-09-18T00:00:00,1950-09-26T00:00:00,1950-10-04T00:00:00
1950-10-11T00:00:00,1950-10-18T00:00:00,1950-10-25T00:00:00,1950-11-02T00:00:00
1950-11-09T00:00:00,1950-11-16T00:00:00,1950-11-24T00:00:00,1950-12-02T00:00:00
1950-12-09T00:00:00,1950-12-16T00:00:00,1950-12-24T00:00:00,None
None,None,None,1951-01-01T00:00:00
1951-01-07T00:00:00,1951-01-14T00:00:00,1951-01-23T00:00:00,1951-01-30T00:00:00
